contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
W692580,0.4694373,0.45148292,0.50260484,-0.14160445,-0.5317683,0.22483368,0.16885118,0.22338125,0.6151446,0.34776914,-0.7812008,0.06851146,0.43037075,-0.13220271,0.16347048,0.04227664,0.24098906,-0.19850391,2.1575027,-0.2181109,-0.1375984,0.8452591,-0.4423305,0.40118164,0.50787973,-0.27535188,-0.16402718,0.12920274,0.0033528043,0.32413724
W692413,0.4694373,0.45148292,0.50260484,-0.14160445,-0.5317683,0.22483368,0.16885118,0.22338125,0.6151446,0.34776914,-0.7812008,0.06851146,0.43037075,-0.13220271,0.16347048,0.04227664,0.24098906,-0.19850391,2.1575027,-0.2181109,-0.1375984,0.8452591,-0.4423305,0.40118164,0.50787973,-0.27535188,-0.16402718,0.12920274,0.0033528043,0.32413724
W694326,0.4694373,0.45148292,0.50260484,-0.14160445,-0.5317683,0.22483368,0.16885118,0.22338125,0.6151446,0.34776914,-0.7812008,0.06851146,0.43037075,-0.13220271,0.16347048,0.04227664,0.24098906,-0.19850391,2.1575027,-0.2181109,-0.1375984,0.8452591,-0.4423305,0.40118164,0.50787973,-0.27535188,-0.16402718,0.12920274,0.0033528043,0.32413724
WMC0034763,-0.55320805,-0.11077392,0.06856892,0.55842614,-0.051401712,0.6534348,-0.027212098,-0.9626091,0.14862907,-0.044417188,0.040895935,0.080266304,-0.32915717,-0.60851,-1.0033396,-0.19439863,0.30055594,-0.82604027,0.570484,0.25375405,0.0002944236,0.076793976,-0.6562764,-0.259759,0.34861767,-0.4743504,0.20386459,-0.19299757,0.15989432,-0.30706823
WMC0034916,-0.55320805,-0.11077392,0.06856892,0.55842614,-0.051401712,0.6534348,-0.027212098,-0.9626091,0.14862907,-0.044417188,0.040895935,0.080266304,-0.32915717,-0.60851,-1.0033396,-0.19439863,0.30055594,-0.82604027,0.570484,0.25375405,0.0002944236,0.076793976,-0.6562764,-0.259759,0.34861767,-0.4743504,0.20386459,-0.19299757,0.15989432,-0.30706823
W684586,-0.33807027,-0.22924621,-0.06783429,-0.46986914,-0.42222878,0.0981426,0.4161635,0.35375717,0.05331762,0.28038815,-0.21034287,0.36556315,-0.9260498,0.20087484,0.41418052,0.31665736,-0.028017102,-0.5457386,1.1136338,-0.019568754,0.026556587,0.6078404,0.19344267,-0.13900688,0.59398806,0.37657702,0.21924314,-0.24842168,0.17530398,0.30531037
W684510,-0.33807027,-0.22924621,-0.06783429,-0.46986914,-0.42222878,0.0981426,0.4161635,0.35375717,0.05331762,0.28038815,-0.21034287,0.36556315,-0.9260498,0.20087484,0.41418052,0.31665736,-0.028017102,-0.5457386,1.1136338,-0.019568754,0.026556587,0.6078404,0.19344267,-0.13900688,0.59398806,0.37657702,0.21924314,-0.24842168,0.17530398,0.30531037
W684546,-0.33807027,-0.22924621,-0.06783429,-0.46986914,-0.42222878,0.0981426,0.4161635,0.35375717,0.05331762,0.28038815,-0.21034287,0.36556315,-0.9260498,0.20087484,0.41418052,0.31665736,-0.028017102,-0.5457386,1.1136338,-0.019568754,0.026556587,0.6078404,0.19344267,-0.13900688,0.59398806,0.37657702,0.21924314,-0.24842168,0.17530398,0.30531037
W688054,-0.33807027,-0.22924621,-0.06783429,-0.46986914,-0.42222878,0.0981426,0.4161635,0.35375717,0.05331762,0.28038815,-0.21034287,0.36556315,-0.9260498,0.20087484,0.41418052,0.31665736,-0.028017102,-0.5457386,1.1136338,-0.019568754,0.026556587,0.6078404,0.19344267,-0.13900688,0.59398806,0.37657702,0.21924314,-0.24842168,0.17530398,0.30531037
W687900,-0.33807027,-0.22924621,-0.06783429,-0.46986914,-0.42222878,0.0981426,0.4161635,0.35375717,0.05331762,0.28038815,-0.21034287,0.36556315,-0.9260498,0.20087484,0.41418052,0.31665736,-0.028017102,-0.5457386,1.1136338,-0.019568754,0.026556587,0.6078404,0.19344267,-0.13900688,0.59398806,0.37657702,0.21924314,-0.24842168,0.17530398,0.30531037
W692723,-0.8242646,0.2734199,0.0350952,-0.505499,0.12422361,0.32635942,0.017868713,1.1173232,0.8385993,0.54353565,-0.7775594,0.0123303635,0.22848687,-0.16155276,-0.5098032,0.13816206,0.458868,-0.960166,1.0461831,-0.06238778,-0.235121,0.5197153,0.40244657,0.28070003,0.32371402,-0.14238566,-0.16787249,0.1430532,0.11186941,0.28899363
WMC0038039,0.49351525,0.061483324,0.8392903,0.04728388,-0.39155734,0.62968266,0.43143463,0.11407101,0.2452044,-0.006621317,0.512658,-0.49142587,-0.50726336,0.07690138,0.3786509,0.35467708,-0.38852876,-0.6309114,0.66803193,-0.6564608,-0.0829028,0.25155783,0.27092624,0.45725337,0.08277389,-0.16212638,0.06868062,-0.04033726,0.017340966,0.18980649
W688836,0.42368633,0.6948124,0.7759906,0.021428624,-0.031426366,0.23252268,0.24857284,-0.21085666,-0.25581783,-0.1396039,0.21265398,-0.3867072,-0.50635546,0.25097904,0.3055961,-0.73430526,0.07779182,-0.51244074,0.78112036,0.9096482,0.30592728,0.7645266,-0.45734423,0.29329723,-0.12154255,0.31074947,0.3513848,0.0626702,-0.46360683,0.06915222
W692446,-0.82774335,1.3474681,0.17794476,-0.21959233,-0.12674887,0.797089,0.21824673,-0.39595392,0.38290203,-0.68850553,-0.11185097,0.30599555,-0.5440569,0.33491826,0.23580033,0.07399299,0.3400391,-0.66862357,0.45340273,1.1020545,0.22848901,0.65427244,0.09335667,-0.18054569,0.34625554,0.09308398,0.27827597,-0.080126144,0.044540614,0.51276624
W692735,-0.82774335,1.3474681,0.17794476,-0.21959233,-0.12674887,0.797089,0.21824673,-0.39595392,0.38290203,-0.68850553,-0.11185097,0.30599555,-0.5440569,0.33491826,0.23580033,0.07399299,0.3400391,-0.66862357,0.45340273,1.1020545,0.22848901,0.65427244,0.09335667,-0.18054569,0.34625554,0.09308398,0.27827597,-0.080126144,0.044540614,0.51276624
WMC331145,0.49803388,-0.39303774,0.4119408,-0.13389823,-0.40422645,0.99011046,-0.10005067,0.0018511032,-0.14900866,-0.88577724,-0.21341461,-0.5698629,-0.9353679,0.24887319,0.13366869,0.13216591,0.63377315,-0.7427907,0.9346353,0.32713917,0.17689268,0.4779818,-0.08385503,-0.05458903,0.44401827,0.27678895,0.14559108,0.057245746,-0.19253807,0.32530674
WMC219999,-0.5606735,0.3259429,0.9291507,0.026870638,-0.30138057,0.09091397,0.5134923,-0.20787033,0.7292273,-0.09063269,0.82846034,-0.0323392,-0.5816444,0.07714501,0.44890478,0.11649993,0.565352,-0.23266783,0.9348832,-0.7590231,-0.14420253,1.1569548,0.07225034,0.21045354,0.2365952,0.1579534,-0.04480858,-0.37059432,0.33679968,0.7151138
WMC220532,-0.5606735,0.3259429,0.9291507,0.026870638,-0.30138057,0.09091397,0.5134923,-0.20787033,0.7292273,-0.09063269,0.82846034,-0.0323392,-0.5816444,0.07714501,0.44890478,0.11649993,0.565352,-0.23266783,0.9348832,-0.7590231,-0.14420253,1.1569548,0.07225034,0.21045354,0.2365952,0.1579534,-0.04480858,-0.37059432,0.33679968,0.7151138
W686114,0.14725873,0.50694144,-0.32862392,-0.21718372,0.26505658,0.25169316,0.04837666,0.53144306,0.8807019,-0.7247901,-0.6056494,-0.009206298,0.19592097,-0.72133553,-0.21286383,0.44408488,0.39664954,-0.78577757,-0.28567755,0.35910425,0.15511578,0.28691778,0.3302405,-0.61207205,0.2949973,-0.121734425,-0.7716302,-0.51045823,0.08411953,0.24738225
WMC0035622,-0.2678827,0.41149047,0.53623825,0.119940355,-0.051958255,0.5509819,0.5583751,-0.71942014,0.72089976,-0.28913096,0.18226245,-0.22267435,0.064067036,0.0074030664,-0.07404755,0.3694268,0.037232812,-0.8192258,0.006155336,0.1558614,0.30840412,0.45580873,0.10649179,-0.4908575,0.4525583,0.18421736,0.20048876,0.28347614,-0.024747416,0.19102958
WMC0038650,-0.2678827,0.41149047,0.53623825,0.119940355,-0.051958255,0.5509819,0.5583751,-0.71942014,0.72089976,-0.28913096,0.18226245,-0.22267435,0.064067036,0.0074030664,-0.07404755,0.3694268,0.037232812,-0.8192258,0.006155336,0.1558614,0.30840412,0.45580873,0.10649179,-0.4908575,0.4525583,0.18421736,0.20048876,0.28347614,-0.024747416,0.19102958
W844388,-0.07059972,-0.24496944,0.27826643,0.22171745,-0.0024271666,0.5233622,-0.50162005,-0.19407482,0.48785058,0.45060855,0.0884177,0.16549224,-0.29369113,0.06943145,0.006980759,0.3375572,0.34896597,0.2561285,0.0028012162,1.5196186,-0.110219896,-0.30238742,0.4562276,0.30378205,-0.2785587,0.10974199,0.28190684,0.15523985,0.4245296,0.035861835
WMC0035852,-0.44695786,0.6556859,0.45919356,0.460259,-0.5993904,0.26725152,0.112486996,0.58375734,0.26072562,0.4225246,0.12653042,-0.17948048,-0.25961483,0.01045992,-0.09814714,0.26435745,-0.15767066,0.09357616,0.630975,0.6012989,-0.08606287,0.5691171,0.502123,0.19347833,-0.27677473,0.13770036,0.32804266,-0.08360814,0.29321676,0.0055176164
WMC0035321,0.3248389,0.08542886,-0.80187,-0.04756102,0.37352625,0.34031948,0.12955205,0.37905002,0.43993545,-0.104897566,0.4399858,0.007301439,0.00446561,-0.28587204,-0.57483566,0.5225533,0.37347287,0.45041844,-0.9539602,1.3389951,-0.10953026,0.33756173,0.3372534,0.557166,-0.05206619,-0.04259519,0.48965627,-0.041459467,-0.32706988,0.0017324414
W842504,-0.4281976,-0.4429649,0.38202244,0.3712313,0.46808895,0.058581002,-0.79587966,0.5858266,0.15874024,0.52416956,0.058142804,-0.5367146,-0.34421667,0.0969918,-0.20896026,0.06276304,-0.091327354,0.21888697,0.26157174,1.0759096,-0.32440963,0.19318563,-0.17922878,0.25570366,-0.31097692,0.09179111,0.30841175,0.21906593,0.20514894,-0.22656596
W842461,-0.4281976,-0.4429649,0.38202244,0.3712313,0.46808895,0.058581002,-0.79587966,0.5858266,0.15874024,0.52416956,0.058142804,-0.5367146,-0.34421667,0.0969918,-0.20896026,0.06276304,-0.091327354,0.21888697,0.26157174,1.0759096,-0.32440963,0.19318563,-0.17922878,0.25570366,-0.31097692,0.09179111,0.30841175,0.21906593,0.20514894,-0.22656596
WMC0035484,-0.5087514,0.68381155,0.20399588,0.56796426,-0.17588511,0.6928161,0.16956353,0.51685554,0.5791555,-0.06579704,-0.4751405,0.18631625,0.48893622,-0.020624733,-0.89452887,0.15490896,0.047222015,-0.23381299,-0.2988211,1.2050439,-0.00032862424,0.4118191,0.39080274,0.0048218225,-0.10557777,0.15641598,0.28600994,-0.07291392,0.15817328,0.054039747
W686674,0.58613926,0.06691824,-0.05180872,0.3136028,0.16046485,-0.28607756,0.10829696,0.44979903,0.49198657,-0.17248549,-0.7130059,-0.4715158,0.27344215,0.15505835,0.111840285,-0.67212015,0.87216157,0.8072196,0.18210702,0.26215446,-0.3402361,0.21349466,-0.33231655,0.25062454,0.034398757,-0.37947494,-0.13886197,-0.009501809,0.020034747,-0.034058608
W688220,-0.11904433,-0.2301427,0.31008017,0.38661295,-0.546304,-0.24762674,-0.71492314,0.1802632,0.47093982,0.42267075,0.08434045,0.16522638,-0.38900116,0.010316854,0.37557283,0.35243657,0.3955982,0.52284503,0.37573698,0.26840714,-0.3232644,0.22857165,-0.25380397,0.3423442,-0.17503883,0.1688925,0.36600405,0.025870431,0.44827312,0.062923506
W839861,-0.5022587,0.5116994,-0.5195064,-0.035545487,-0.005708274,0.5677209,0.1199812,0.26845983,0.32789335,-0.13325189,-0.20704228,-0.11795556,-0.70193267,0.3955344,0.14663137,0.21526405,0.12689692,-0.010900558,-0.78522223,1.1954904,-0.1404947,0.23561831,-0.6296099,-0.23113422,0.016708748,0.25405324,0.43780628,0.05543021,0.26104364,0.197293
W688794,0.7322275,0.28698155,0.077191964,-0.078457355,-0.29354757,0.28669664,-0.116348274,0.098777704,0.2861117,0.25882718,-0.31857404,0.028005648,0.04882748,0.27430493,-0.64192873,-0.4718432,-0.5734859,-0.11323095,0.4586508,0.80949825,0.19342472,-0.08246005,0.46311662,-0.11679542,-0.095967814,-0.04033223,-0.24004899,-0.13051747,0.13090007,-0.19507201
WMC287311,-0.91999096,0.33490157,0.17265604,0.08486731,0.06328755,0.1760183,0.28419766,-0.291702,0.07201452,-0.36454967,-0.5181017,-0.062216237,-0.16308627,-0.7830999,-0.268576,0.17690316,-0.28258142,0.328148,-0.024523687,1.3792388,0.2748066,0.082340494,0.39388204,-0.5249559,-0.5292554,-0.35582373,-0.17092451,-0.06778933,0.6688957,-0.07279645
WMC287410,-0.91999096,0.33490157,0.17265604,0.08486731,0.06328755,0.1760183,0.28419766,-0.291702,0.07201452,-0.36454967,-0.5181017,-0.062216237,-0.16308627,-0.7830999,-0.268576,0.17690316,-0.28258142,0.328148,-0.024523687,1.3792388,0.2748066,0.082340494,0.39388204,-0.5249559,-0.5292554,-0.35582373,-0.17092451,-0.06778933,0.6688957,-0.07279645
WMC287406,-0.91999096,0.33490157,0.17265604,0.08486731,0.06328755,0.1760183,0.28419766,-0.291702,0.07201452,-0.36454967,-0.5181017,-0.062216237,-0.16308627,-0.7830999,-0.268576,0.17690316,-0.28258142,0.328148,-0.024523687,1.3792388,0.2748066,0.082340494,0.39388204,-0.5249559,-0.5292554,-0.35582373,-0.17092451,-0.06778933,0.6688957,-0.07279645
WMC289425,-0.91999096,0.33490157,0.17265604,0.08486731,0.06328755,0.1760183,0.28419766,-0.291702,0.07201452,-0.36454967,-0.5181017,-0.062216237,-0.16308627,-0.7830999,-0.268576,0.17690316,-0.28258142,0.328148,-0.024523687,1.3792388,0.2748066,0.082340494,0.39388204,-0.5249559,-0.5292554,-0.35582373,-0.17092451,-0.06778933,0.6688957,-0.07279645
WMC289718,-0.91999096,0.33490157,0.17265604,0.08486731,0.06328755,0.1760183,0.28419766,-0.291702,0.07201452,-0.36454967,-0.5181017,-0.062216237,-0.16308627,-0.7830999,-0.268576,0.17690316,-0.28258142,0.328148,-0.024523687,1.3792388,0.2748066,0.082340494,0.39388204,-0.5249559,-0.5292554,-0.35582373,-0.17092451,-0.06778933,0.6688957,-0.07279645
WMC289745,-0.91999096,0.33490157,0.17265604,0.08486731,0.06328755,0.1760183,0.28419766,-0.291702,0.07201452,-0.36454967,-0.5181017,-0.062216237,-0.16308627,-0.7830999,-0.268576,0.17690316,-0.28258142,0.328148,-0.024523687,1.3792388,0.2748066,0.082340494,0.39388204,-0.5249559,-0.5292554,-0.35582373,-0.17092451,-0.06778933,0.6688957,-0.07279645
WMC290331,-0.91999096,0.33490157,0.17265604,0.08486731,0.06328755,0.1760183,0.28419766,-0.291702,0.07201452,-0.36454967,-0.5181017,-0.062216237,-0.16308627,-0.7830999,-0.268576,0.17690316,-0.28258142,0.328148,-0.024523687,1.3792388,0.2748066,0.082340494,0.39388204,-0.5249559,-0.5292554,-0.35582373,-0.17092451,-0.06778933,0.6688957,-0.07279645
WMC290169,-0.91999096,0.33490157,0.17265604,0.08486731,0.06328755,0.1760183,0.28419766,-0.291702,0.07201452,-0.36454967,-0.5181017,-0.062216237,-0.16308627,-0.7830999,-0.268576,0.17690316,-0.28258142,0.328148,-0.024523687,1.3792388,0.2748066,0.082340494,0.39388204,-0.5249559,-0.5292554,-0.35582373,-0.17092451,-0.06778933,0.6688957,-0.07279645
W687820,0.6127624,-0.4139872,0.7823917,0.28866026,-0.07854161,0.8141139,0.30743164,0.95340854,1.1582056,-0.9514231,0.24554686,0.45577154,0.14743562,-0.6070361,0.24256143,0.26368296,-0.6626128,0.48318514,-0.51585054,0.37042144,0.021089409,0.73475593,0.3736622,0.27939135,-0.3341069,0.07185695,-0.73967093,0.070750505,0.304827,0.21353288
WMC286319,-0.4230299,0.54229754,0.57430756,0.3609259,-0.63089544,-0.065252446,0.0806684,0.106598146,0.21958144,0.31191182,0.11504931,-0.2328617,-0.38026977,0.04880117,0.36793175,0.16654484,-0.16565008,0.5454235,0.56120205,0.46450177,-0.40104163,0.27581552,0.7109388,0.3350663,-0.08218854,0.05737048,0.26524225,-0.101251155,0.2783611,0.02437194
WMC286514,-0.4230299,0.54229754,0.57430756,0.3609259,-0.63089544,-0.065252446,0.0806684,0.106598146,0.21958144,0.31191182,0.11504931,-0.2328617,-0.38026977,0.04880117,0.36793175,0.16654484,-0.16565008,0.5454235,0.56120205,0.46450177,-0.40104163,0.27581552,0.7109388,0.3350663,-0.08218854,0.05737048,0.26524225,-0.101251155,0.2783611,0.02437194
WMC287005,-0.4230299,0.54229754,0.57430756,0.3609259,-0.63089544,-0.065252446,0.0806684,0.106598146,0.21958144,0.31191182,0.11504931,-0.2328617,-0.38026977,0.04880117,0.36793175,0.16654484,-0.16565008,0.5454235,0.56120205,0.46450177,-0.40104163,0.27581552,0.7109388,0.3350663,-0.08218854,0.05737048,0.26524225,-0.101251155,0.2783611,0.02437194
WMC286780,-0.4230299,0.5422975,0.57430756,0.36092588,-0.63089526,-0.065252654,0.0806684,0.10659806,0.21958144,0.3119119,0.11504931,-0.2328617,-0.38026977,0.04880118,0.36793175,0.16654484,-0.16564998,0.54542357,0.56120217,0.4645018,-0.40104163,0.2758156,0.7109388,0.33506635,-0.08218854,0.057370488,0.2652422,-0.101251155,0.2783611,0.024371916
WMC287092,-0.4230299,0.5422975,0.57430756,0.36092588,-0.63089526,-0.065252654,0.0806684,0.10659806,0.21958144,0.3119119,0.11504931,-0.2328617,-0.38026977,0.04880118,0.36793175,0.16654484,-0.16564998,0.54542357,0.56120217,0.4645018,-0.40104163,0.2758156,0.7109388,0.33506635,-0.08218854,0.057370488,0.2652422,-0.101251155,0.2783611,0.024371916
W694770,0.6564398,0.015995938,0.56891507,0.22526957,-0.40309566,0.864048,0.36495036,0.4086288,0.22318909,-0.4887321,0.4625411,-0.14037274,-0.5256631,0.12888981,-0.5535623,0.29374355,-0.33780968,-0.33406413,0.31906715,1.3197805,-0.18097627,0.58163065,0.30382654,0.36332712,-0.12380666,0.03756478,0.0872321,-0.19468847,0.097393684,0.08984555
WMC286630,0.9154008,0.11265132,-0.17343982,0.2158216,-0.45650515,0.24957702,0.4041554,0.1852532,0.7843211,0.22200866,-0.90637684,-0.07612942,0.24048562,-0.16990846,0.13371715,0.3413739,0.35754046,-0.020313295,0.45468313,0.097824566,-0.48479578,1.2632104,0.37903506,0.3304051,0.051432338,-0.02015705,-0.035572316,0.29477432,0.18601894,0.16948235
WMC290881,0.9154008,0.11265132,-0.17343982,0.2158216,-0.45650515,0.24957702,0.4041554,0.1852532,0.7843211,0.22200866,-0.90637684,-0.07612942,0.24048562,-0.16990846,0.13371715,0.3413739,0.35754046,-0.020313295,0.45468313,0.097824566,-0.48479578,1.2632104,0.37903506,0.3304051,0.051432338,-0.02015705,-0.035572316,0.29477432,0.18601894,0.16948235
W691605,0.65653294,-0.7516008,-0.09638949,0.038463645,-0.25089768,0.25726074,0.33444837,1.1668272,0.56021583,0.3908124,-0.03160137,0.06582023,-0.095268436,0.12694147,0.1410644,0.36163363,0.08285856,0.18559033,0.5742078,0.42239147,-0.5140193,-0.41747996,0.31576765,0.2645661,0.23980334,0.17112155,0.061203774,-0.08863172,0.18448637,-0.0048482553
W689038,0.56336987,-0.48711905,-0.5221394,0.07943375,-0.21079504,0.8578206,0.33445993,1.1844422,0.5024233,0.37484744,-0.10045632,-0.018088166,0.01418832,0.11454926,-0.3277361,0.38969624,-0.09109074,-0.23402278,0.49949425,1.3263019,-0.3480883,0.060113423,0.336779,0.25040022,0.30812895,0.22330412,0.027370676,0.16718015,0.06271896,-0.043776184
W689157,0.56336987,-0.48711905,-0.5221394,0.07943375,-0.21079504,0.8578206,0.33445993,1.1844422,0.5024233,0.37484744,-0.10045632,-0.018088166,0.01418832,0.11454926,-0.3277361,0.38969624,-0.09109074,-0.23402278,0.49949425,1.3263019,-0.3480883,0.060113423,0.336779,0.25040022,0.30812895,0.22330412,0.027370676,0.16718015,0.06271896,-0.043776184
WMC286919,0.7325758,0.45397553,0.15036258,-0.007896098,0.58218986,0.55635947,0.20836577,0.6762046,0.7095913,-0.31696057,0.5699497,0.04825735,-0.26010722,-0.17220643,0.1879975,-0.8303757,0.50369805,0.21804371,0.4793721,1.5216432,-0.11491159,0.1929632,0.117923036,-0.041383494,-0.19637132,0.25097695,-0.2992393,0.079050995,0.22154644,0.44738144
WMC286871,0.7325758,0.45397553,0.15036258,-0.007896098,0.58218986,0.55635947,0.20836577,0.6762046,0.7095913,-0.31696057,0.5699497,0.04825735,-0.26010722,-0.17220643,0.1879975,-0.8303757,0.50369805,0.21804371,0.4793721,1.5216432,-0.11491159,0.1929632,0.117923036,-0.041383494,-0.19637132,0.25097695,-0.2992393,0.079050995,0.22154644,0.44738144
WMC287309,0.7325758,0.45397553,0.15036258,-0.007896098,0.58218986,0.55635947,0.20836577,0.6762046,0.7095913,-0.31696057,0.5699497,0.04825735,-0.26010722,-0.17220643,0.1879975,-0.8303757,0.50369805,0.21804371,0.4793721,1.5216432,-0.11491159,0.1929632,0.117923036,-0.041383494,-0.19637132,0.25097695,-0.2992393,0.079050995,0.22154644,0.44738144
WMC287025,0.7325758,0.45397553,0.15036258,-0.007896098,0.58218986,0.55635947,0.20836577,0.6762046,0.7095913,-0.31696057,0.5699497,0.04825735,-0.26010722,-0.17220643,0.1879975,-0.8303757,0.50369805,0.21804371,0.4793721,1.5216432,-0.11491159,0.1929632,0.117923036,-0.041383494,-0.19637132,0.25097695,-0.2992393,0.079050995,0.22154644,0.44738144
WMC287625,0.7325758,0.45397553,0.15036258,-0.007896098,0.58218986,0.55635947,0.20836577,0.6762046,0.7095913,-0.31696057,0.5699497,0.04825735,-0.26010722,-0.17220643,0.1879975,-0.8303757,0.50369805,0.21804371,0.4793721,1.5216432,-0.11491159,0.1929632,0.117923036,-0.041383494,-0.19637132,0.25097695,-0.2992393,0.079050995,0.22154644,0.44738144
WMC287684,0.7325758,0.45397553,0.15036258,-0.007896098,0.58218986,0.55635947,0.20836577,0.6762046,0.7095913,-0.31696057,0.5699497,0.04825735,-0.26010722,-0.17220643,0.1879975,-0.8303757,0.50369805,0.21804371,0.4793721,1.5216432,-0.11491159,0.1929632,0.117923036,-0.041383494,-0.19637132,0.25097695,-0.2992393,0.079050995,0.22154644,0.44738144
WMC289907,0.7325758,0.45397553,0.15036258,-0.007896098,0.58218986,0.55635947,0.20836577,0.6762046,0.7095913,-0.31696057,0.5699497,0.04825735,-0.26010722,-0.17220643,0.1879975,-0.8303757,0.50369805,0.21804371,0.4793721,1.5216432,-0.11491159,0.1929632,0.117923036,-0.041383494,-0.19637132,0.25097695,-0.2992393,0.079050995,0.22154644,0.44738144
WMC330614,-0.5675477,0.30734012,0.36242336,0.20246874,0.47044003,0.4068584,0.06700498,1.1591249,0.19037713,0.51840913,0.43012175,-0.5605931,-0.53756434,0.23489131,-0.104692176,0.16367489,0.1055294,0.15358333,0.36532137,1.2362243,-0.4513421,0.20913553,-0.2945525,0.5023138,-0.2880255,0.063898385,0.10634654,0.09123729,0.07778028,-0.03710163
WMC330618,-0.5675477,0.30734012,0.36242336,0.20246874,0.47044003,0.4068584,0.06700498,1.1591249,0.19037713,0.51840913,0.43012175,-0.5605931,-0.53756434,0.23489131,-0.104692176,0.16367489,0.1055294,0.15358333,0.36532137,1.2362243,-0.4513421,0.20913553,-0.2945525,0.5023138,-0.2880255,0.063898385,0.10634654,0.09123729,0.07778028,-0.03710163
WMC694008,-0.82520443,0.4363754,-0.50813895,0.4628515,0.04077836,0.96762323,0.28494906,0.24955751,1.7931935,-0.32523412,0.37519762,-0.036157887,-0.7621175,0.2556452,-0.850954,0.004881983,-0.09351109,0.9771617,0.11806456,0.3862073,0.16230072,0.66410166,0.3026422,0.9499757,0.33782423,0.46039575,-0.4154992,0.060298692,0.68486583,0.20104192
WMC696272,-0.82520443,0.4363754,-0.50813895,0.4628515,0.04077836,0.96762323,0.28494906,0.24955751,1.7931935,-0.32523412,0.37519762,-0.036157887,-0.7621175,0.2556452,-0.850954,0.004881983,-0.09351109,0.9771617,0.11806456,0.3862073,0.16230072,0.66410166,0.3026422,0.9499757,0.33782423,0.46039575,-0.4154992,0.060298692,0.68486583,0.20104192
WMC696015,-0.82520443,0.4363754,-0.50813895,0.4628515,0.04077836,0.96762323,0.28494906,0.24955751,1.7931935,-0.32523412,0.37519762,-0.036157887,-0.7621175,0.2556452,-0.850954,0.004881983,-0.09351109,0.9771617,0.11806456,0.3862073,0.16230072,0.66410166,0.3026422,0.9499757,0.33782423,0.46039575,-0.4154992,0.060298692,0.68486583,0.20104192
WMC696431,-0.82520443,0.4363754,-0.50813895,0.4628515,0.04077836,0.96762323,0.28494906,0.24955751,1.7931935,-0.32523412,0.37519762,-0.036157887,-0.7621175,0.2556452,-0.850954,0.004881983,-0.09351109,0.9771617,0.11806456,0.3862073,0.16230072,0.66410166,0.3026422,0.9499757,0.33782423,0.46039575,-0.4154992,0.060298692,0.68486583,0.20104192
WMC696429,-0.82520443,0.4363754,-0.50813895,0.4628515,0.04077836,0.96762323,0.28494906,0.24955751,1.7931935,-0.32523412,0.37519762,-0.036157887,-0.7621175,0.2556452,-0.850954,0.004881983,-0.09351109,0.9771617,0.11806456,0.3862073,0.16230072,0.66410166,0.3026422,0.9499757,0.33782423,0.46039575,-0.4154992,0.060298692,0.68486583,0.20104192
W692878,-0.5826493,-0.75722766,-0.3056882,0.42549416,0.011062992,0.7970271,-0.38597617,0.27384344,0.7364761,0.024747193,-0.75823,0.0021494722,0.3119681,0.29357794,-0.46019787,0.32620877,0.15298535,-0.124945104,0.4303153,1.4072908,-0.3405116,0.48298204,-0.6183998,0.18027544,0.021362921,0.054060083,-0.23564956,-0.31068757,0.045409612,0.018307198
W694279,-0.5826493,-0.75722766,-0.3056882,0.42549416,0.011062992,0.7970271,-0.38597617,0.27384344,0.7364761,0.024747193,-0.75823,0.0021494722,0.3119681,0.29357794,-0.46019787,0.32620877,0.15298535,-0.124945104,0.4303153,1.4072908,-0.3405116,0.48298204,-0.6183998,0.18027544,0.021362921,0.054060083,-0.23564956,-0.31068757,0.045409612,0.018307198
WMC286653,-0.6023766,0.69360036,0.047872055,0.32559386,0.017267587,1.2869068,0.31783858,0.012513887,0.85314286,-0.19222043,-0.80975723,0.10337949,0.33806095,0.21048455,0.045892842,0.28079104,0.19228527,0.1232083,0.8978421,0.7088163,-0.52483666,0.59830606,0.11260357,0.35502553,0.057169672,0.06999394,-0.23323749,-0.15518734,0.056777008,0.16296591
WMC286722,-0.6023766,0.69360036,0.047872055,0.32559386,0.017267587,1.2869068,0.31783858,0.012513887,0.85314286,-0.19222043,-0.80975723,0.10337949,0.33806095,0.21048455,0.045892842,0.28079104,0.19228527,0.1232083,0.8978421,0.7088163,-0.52483666,0.59830606,0.11260357,0.35502553,0.057169672,0.06999394,-0.23323749,-0.15518734,0.056777008,0.16296591
WMC287630,-0.6023766,0.69360036,0.047872055,0.32559386,0.017267587,1.2869068,0.31783858,0.012513887,0.85314286,-0.19222043,-0.80975723,0.10337949,0.33806095,0.21048455,0.045892842,0.28079104,0.19228527,0.1232083,0.8978421,0.7088163,-0.52483666,0.59830606,0.11260357,0.35502553,0.057169672,0.06999394,-0.23323749,-0.15518734,0.056777008,0.16296591
WMC289988,-0.6023766,0.69360036,0.047872055,0.32559386,0.017267587,1.2869068,0.31783858,0.012513887,0.85314286,-0.19222043,-0.80975723,0.10337949,0.33806095,0.21048455,0.045892842,0.28079104,0.19228527,0.1232083,0.8978421,0.7088163,-0.52483666,0.59830606,0.11260357,0.35502553,0.057169672,0.06999394,-0.23323749,-0.15518734,0.056777008,0.16296591
